"uid","scenario_id","t","routed_agent","route_reason","route_forced","route_invalid","routing_hit","is_decision_maker","valid_actions","executed_action","fact_id","invalid_reason","agent_response","agent_raw","insight","revealed_after"
"30","weather_sensor_deployment","3","A2","","0","0","1","0","free|reveal","reveal","PF1","","A radio transmission indicates the bridge to Beta Valley has just collapsed due to floodwaters; all vehicles and personnel must avoid this route until repaired.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""A radio transmission indicates the bridge to Beta Valley has just collapsed due to floodwaters; all vehicles and personnel must avoid this route until repaired.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF2, PF3], justification_fact_ids: [PF3]. STILL OPEN: answer - which site to choose?; credited_facts - which facts to use?; justification_fact_ids - which facts to support the choice? NEXT: Determine which site is both accessible and can support equipment for 48 hours.","PF1|PF2|PF3|PF4"
"30","weather_sensor_deployment","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Gamma Lake"", ""credited_facts"": [""PF3"", ""PF1""], ""justification_fact_ids"": [""PF3"", ""PF1""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Gamma Lake"", ""credited_facts"": [""PF3"", ""PF1""], ""justification_fact_ids"": [""PF3"", ""PF1""]}}}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF2, PF3], justification_fact_ids: [PF3]. STILL OPEN: answer - which site to choose?; credited_facts - which facts to use?; justification_fact_ids - which facts to support the choice? NEXT: Determine which site is both accessible and can support equipment for 48 hours.","PF1|PF2|PF3|PF4"
"31","critical_vaccine_route","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","A specialized snow rescue unit is only available for Route C tonight; for the other routes, backup would take 12+ hours to arrive.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""A specialized snow rescue unit is only available for Route C tonight; for the other routes, backup would take 12+ hours to arrive.""}","SETTLED VALUES: answer=Route B (Frozen Lake).credited_facts=[S3].justification_fact_ids=[S3]. STILL OPEN: answer=Route A (Mountain Pass), answer=Route C (Old Supply Road). Questions: What is the current condition of Route A's snowplows? What is the current condition of Route C's radio contact and road branches? NEXT: Confirm the status of Route A and C.","PF3"
"31","critical_vaccine_route","1","A2","","0","0","1","0","free|reveal","reveal","PF1","","Route B is under a sudden quarantine order after a suspected case of viral hemorrhagic fever at a midway checkpoint; no unauthorized transit is allowed for at least 48 hours.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Route B is under a sudden quarantine order after a suspected case of viral hemorrhagic fever at a midway checkpoint; no unauthorized transit is allowed for at least 48 hours.""}","SETTLED VALUES: answer=Route B (Frozen Lake).credited_facts=[S3].justification_fact_ids=[S3]. STILL OPEN: answer=Route A (Mountain Pass), answer=Route C (Old Supply Road). Questions: What is the current condition of Route A's snowplows? What is the current condition of Route C's radio contact and road branches? NEXT: Confirm the status of Route A and C.","PF1|PF3"
"31","critical_vaccine_route","2","A3","","0","0","1","0","free|reveal","reveal","PF2","","The main bridge on Route C was inspected in detail after the last snowstorm and certified as structurally safe, able to handle supply vehicles, despite local rumors.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""The main bridge on Route C was inspected in detail after the last snowstorm and certified as structurally safe, able to handle supply vehicles, despite local rumors.""}","SETTLED VALUES: answer=Route B (Frozen Lake).credited_facts=[S3].justification_fact_ids=[S3]. STILL OPEN: answer=Route A (Mountain Pass), answer=Route C (Old Supply Road). Questions: What is the current condition of Route A's snowplows? What is the current condition of Route C's radio contact and road branches? NEXT: Confirm the status of Route A and C.","PF1|PF2|PF3"
"31","critical_vaccine_route","3","A5","","0","0","1","0","free|reveal","reveal","PF4","","An avalanche monitoring post flagged a fresh crack in the mountain, and geologists estimate a high risk of landslide across Route A within the next 6 hours.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""An avalanche monitoring post flagged a fresh crack in the mountain, and geologists estimate a high risk of landslide across Route A within the next 6 hours.""}","SETTLED VALUES: answer=Route B (Frozen Lake).credited_facts=[S3].justification_fact_ids=[S3]. STILL OPEN: answer=Route A (Mountain Pass), answer=Route C (Old Supply Road). Questions: What is the current condition of Route A's snowplows? What is the current condition of Route C's radio contact and road branches? NEXT: Confirm the status of Route A and C.","PF1|PF2|PF3|PF4"
"31","critical_vaccine_route","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Route C (Old Supply Road)""}, ""credited_facts"": [""S3"", ""PF2"", ""PF3""], ""justification_fact_ids"": [""PF3"", ""PF2""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Route C (Old Supply Road)""}, ""credited_facts"": [""S3"", ""PF2"", ""PF3""], ""justification_fact_ids"": [""PF3"", ""PF2""]}}","SETTLED VALUES: answer=Route B (Frozen Lake).credited_facts=[S3].justification_fact_ids=[S3]. STILL OPEN: answer=Route A (Mountain Pass), answer=Route C (Old Supply Road). Questions: What is the current condition of Route A's snowplows? What is the current condition of Route C's radio contact and road branches? NEXT: Confirm the status of Route A and C.","PF1|PF2|PF3|PF4"
"32","Critical Sample Transfer","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","The main highway to Gemini is temporarily closed for repairs; only emergency vehicles are allowed through, but our sample transport van does not qualify as such.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The main highway to Gemini is temporarily closed for repairs; only emergency vehicles are allowed through, but our sample transport van does not qualify as such.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which lab has the best emergency response capability and reliability. What is the reliability of Lab Nova's emergency response? What is the emergency response capability of Lab Atlas?","PF1"
"32","Critical Sample Transfer","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","Lab Atlas is currently undergoing scheduled maintenance on its freezers, leaving only one with a backup power supply—insufficient for samples as heat-sensitive as ours.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Lab Atlas is currently undergoing scheduled maintenance on its freezers, leaving only one with a backup power supply—insufficient for samples as heat-sensitive as ours.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which lab has the best emergency response capability and reliability. What is the reliability of Lab Nova's emergency response? What is the emergency response capability of Lab Atlas?","PF1|PF2"
"32","Critical Sample Transfer","2","A4","","0","0","1","0","free|reveal","reveal","PF3","","Lab Nova recently experienced a city-wide power outage, but its newly installed generator restored full functionality within a few hours, and the lab is currently fully operational with all equipment and staff available for rapid intake.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Lab Nova recently experienced a city-wide power outage, but its newly installed generator restored full functionality within a few hours, and the lab is currently fully operational with all equipment and staff available for rapid intake.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which lab has the best emergency response capability and reliability. What is the reliability of Lab Nova's emergency response? What is the emergency response capability of Lab Atlas?","PF1|PF2|PF3"
"32","Critical Sample Transfer","3","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Lab Nova"", ""credited_facts"": [""PF3""], ""justification_fact_ids"": [""PF3"", ""S3""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which lab has the best emergency response capability and reliability. What is the reliability of Lab Nova's emergency response? What is the emergency response capability of Lab Atlas?","PF1|PF2|PF3"
"32","Critical Sample Transfer","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Lab Nova"", ""credited_facts"": [""PF3""], ""justification_fact_ids"": [""PF3"", ""S3""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Lab Nova"", ""credited_facts"": [""PF3""], ""justification_fact_ids"": [""PF3"", ""S3""]}}}%","SETTLED VALUES: answer: Lab Nova, credited_facts: [PF3], justification_fact_ids: [PF3, S3]. STILL OPEN: answer, justification_fact_ids. NEXT: What is the reliability of Lab Nova's emergency response? What is the emergency response capability of Lab Atlas?","PF1|PF2|PF3"
"33","Safe Haven After the Spill","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","The latest radio advisory indicates the chemical cloud is drifting north, making Pine Retreat a dangerous location.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The latest radio advisory indicates the chemical cloud is drifting north, making Pine Retreat a dangerous location.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3, S4]. STILL OPEN: answer. What is the safest and most reachable location? NEXT: Determine the location with the highest safety and communication potential.","PF1"
"33","Safe Haven After the Spill","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","Emergency traffic updates indicate that the only road to Maple Lodge has been washed out by heavy rains, making it inaccessible by car or foot.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Emergency traffic updates indicate that the only road to Maple Lodge has been washed out by heavy rains, making it inaccessible by car or foot.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3, S4]. STILL OPEN: answer. What is the safest and most reachable location? NEXT: Determine the location with the highest safety and communication potential.","PF1|PF2"
"33","Safe Haven After the Spill","2","A4","","0","0","1","0","free|reveal","reveal","PF3","","A team member recalled that Cedar Station has a functional landline, backup generator, and emergency broadcast radio.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""A team member recalled that Cedar Station has a functional landline, backup generator, and emergency broadcast radio.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3, S4]. STILL OPEN: answer. What is the safest and most reachable location? NEXT: Determine the location with the highest safety and communication potential.","PF1|PF2|PF3"
"33","Safe Haven After the Spill","3","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Cedar Station""}, ""credited_facts"": [""S3"", ""PF3""], ""justification_fact_ids"": [""S3"", ""PF3""]}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Cedar Station""}, ""credited_facts"": [""S3"", ""PF3""], ""justification_fact_ids"": [""S3"", ""PF3""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1, S2, S3, S4]. STILL OPEN: answer. What is the safest and most reachable location? NEXT: Determine the location with the highest safety and communication potential.","PF1|PF2|PF3"
"34","the_safe_shelter","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","A city official mentioned that the recent renovations at Blue House did not replace the outdated gas pipes, which run underneath the main dormitory.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""A city official mentioned that the recent renovations at Blue House did not replace the outdated gas pipes, which run underneath the main dormitory.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, what is the safest shelter? credited_facts, what confirms the safest shelter? justification_fact_ids, what confirms the shelter is safe? NEXT: Determine the safest shelter based on confirmed facts.","PF3"
"34","the_safe_shelter","1","A5","","0","0","1","0","free|reveal","reveal","PF4","","A Red Cross coordinator mentioned that the replacement supplies at Red House were mistakenly taken by an outside organization, but backup supplies are scheduled to arrive within an hour, and there is enough bottled water to last that long.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""A Red Cross coordinator mentioned that the replacement supplies at Red House were mistakenly taken by an outside organization, but backup supplies are scheduled to arrive within an hour, and there is enough bottled water to last that long.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, what is the safest shelter? credited_facts, what confirms the safest shelter? justification_fact_ids, what confirms the shelter is safe? NEXT: Determine the safest shelter based on confirmed facts.","PF3|PF4"
"34","the_safe_shelter","2","A2","","0","0","1","0","free|reveal","reveal","PF1","","An energy company alert indicates that a fallen line is blocking the north-side exit, making Green House temporarily inaccessible by car, with repair crews estimating 4+ hours before road access returns.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""An energy company alert indicates that a fallen line is blocking the north-side exit, making Green House temporarily inaccessible by car, with repair crews estimating 4+ hours before road access returns.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, what is the safest shelter? credited_facts, what confirms the safest shelter? justification_fact_ids, what confirms the shelter is safe? NEXT: Determine the safest shelter based on confirmed facts.","PF1|PF3|PF4"
"34","the_safe_shelter","3","A3","","0","0","1","0","free|reveal","reveal","PF2","","The main bridge into downtown, toward the Blue House, is closed for emergency inspection following a strange odor detected at the checkpoint.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""The main bridge into downtown, toward the Blue House, is closed for emergency inspection following a strange odor detected at the checkpoint.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, what is the safest shelter? credited_facts, what confirms the safest shelter? justification_fact_ids, what confirms the shelter is safe? NEXT: Determine the safest shelter based on confirmed facts.","PF1|PF2|PF3|PF4"
"34","the_safe_shelter","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Blue House"", ""credited_facts"": [""S1"", ""PF2"", ""PF3""], ""justification_fact_ids"": [""S1"", ""PF2"", ""PF3""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Blue House"", ""credited_facts"": [""S1"", ""PF2"", ""PF3""], ""justification_fact_ids"": [""S1"", ""PF2"", ""PF3""]}}}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, what is the safest shelter? credited_facts, what confirms the safest shelter? justification_fact_ids, what confirms the shelter is safe? NEXT: Determine the safest shelter based on confirmed facts.","PF1|PF2|PF3|PF4"
"35","datacenter_emergency_migration","0","A3","","0","0","1","0","free|reveal","reveal","PF2","","Due to a national internet routing issue affecting the city's main ISP, Datacenter Beta may face external connectivity problems for at least several more hours.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Due to a national internet routing issue affecting the city's main ISP, Datacenter Beta may face external connectivity problems for at least several more hours.""}","SETTLED VALUES: answer: Datacenter Beta, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, credited_facts, justification_fact_ids. NEXT: Determine which datacenter can handle the load, considering current status and potential risks.","PF2"
"35","datacenter_emergency_migration","1","A4","","0","0","1","0","free|reveal","reveal","PF3","","Datacenter Alpha's main power feed was cut by the fire near our main site, and it is currently running only on backup generators with a maximum of 12 hours' capacity left.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Datacenter Alpha's main power feed was cut by the fire near our main site, and it is currently running only on backup generators with a maximum of 12 hours' capacity left.""}","SETTLED VALUES: answer: Datacenter Beta, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, credited_facts, justification_fact_ids. NEXT: Determine which datacenter can handle the load, considering current status and potential risks.","PF2|PF3"
"35","datacenter_emergency_migration","2","A5","","0","0","1","0","free|reveal","reveal","PF4","","Gamma's flood defenses have been inspected within the last week and confirmed fully operational; the actual flooding is minor and poses no threat to access or uptime.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Gamma's flood defenses have been inspected within the last week and confirmed fully operational; the actual flooding is minor and poses no threat to access or uptime.""}","SETTLED VALUES: answer: Datacenter Beta, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, credited_facts, justification_fact_ids. NEXT: Determine which datacenter can handle the load, considering current status and potential risks.","PF2|PF3|PF4"
"35","datacenter_emergency_migration","3","A2","","0","0","1","0","free|reveal","reveal","PF1","","Datacenter Beta's recent upgrade involved new security software, and only yesterday a major vulnerability was discovered—which is not yet patched at Beta, but is patched everywhere else.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Datacenter Beta's recent upgrade involved new security software, and only yesterday a major vulnerability was discovered—which is not yet patched at Beta, but is patched everywhere else.""}","SETTLED VALUES: answer: Datacenter Beta, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, credited_facts, justification_fact_ids. NEXT: Determine which datacenter can handle the load, considering current status and potential risks.","PF1|PF2|PF3|PF4"
"35","datacenter_emergency_migration","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Datacenter Gamma"", ""credited_facts"": [""S3"", ""PF4""], ""justification_fact_ids"": [""S3"", ""PF4""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Datacenter Gamma"", ""credited_facts"": [""S3"", ""PF4""], ""justification_fact_ids"": [""S3"", ""PF4""]}}}}","SETTLED VALUES: answer: Datacenter Beta, credited_facts: [S1], justification_fact_ids: [S1]. STILL OPEN: answer, credited_facts, justification_fact_ids. NEXT: Determine which datacenter can handle the load, considering current status and potential risks.","PF1|PF2|PF3|PF4"
"36","emergency_warehouse_selection","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","Bayview Warehouse lost half its roof in the storm and cannot keep supplies dry in tonight's rain.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""Bayview Warehouse lost half its roof in the storm and cannot keep supplies dry in tonight's rain.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which warehouse has the best access to the main population center and the most reliable power supply.","PF1"
"36","emergency_warehouse_selection","1","A4","","0","0","1","0","free|reveal","reveal","PF3","","Central Depot's backup generator was destroyed by lightning and can't be fixed for several days.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Central Depot's backup generator was destroyed by lightning and can't be fixed for several days.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which warehouse has the best access to the main population center and the most reliable power supply.","PF1|PF3"
"36","emergency_warehouse_selection","2","A5","","0","0","1","0","free|reveal","reveal","PF4","","Hilltop Storage is the only site that did not lose any personnel and has a full staff to unload and pack supplies.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""Hilltop Storage is the only site that did not lose any personnel and has a full staff to unload and pack supplies.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which warehouse has the best access to the main population center and the most reliable power supply.","PF1|PF3|PF4"
"36","emergency_warehouse_selection","3","A3","","0","0","1","0","free|reveal","reveal","PF2","","Local government inspectors found the foundation of Central Depot is at risk after nearby flooding.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""Local government inspectors found the foundation of Central Depot is at risk after nearby flooding.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which warehouse has the best access to the main population center and the most reliable power supply.","PF1|PF2|PF3|PF4"
"36","emergency_warehouse_selection","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Hilltop Storage"", ""credited_facts"": [""S1"", ""S3"", ""S4"", ""PF4""], ""justification_fact_ids"": [""S1"", ""S3"", ""S4"", ""PF4""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Hilltop Storage"", ""credited_facts"": [""S1"", ""S3"", ""S4"", ""PF4""], ""justification_fact_ids"": [""S1"", ""S3"", ""S4"", ""PF4""]}}}%","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF1], justification_fact_ids: [PF1]. STILL OPEN: answer, justification_fact_ids. NEXT: Determine which warehouse has the best access to the main population center and the most reliable power supply.","PF1|PF2|PF3|PF4"
"37","storm_recovery_clinic_site_selection","0","A2","","0","0","1","0","free|reveal","reveal","PF1","","The only bridge that ambulances can use to access Site D was damaged in the storm—emergency vehicles cannot reach the library at this time.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""The only bridge that ambulances can use to access Site D was damaged in the storm—emergency vehicles cannot reach the library at this time.""}","SETTLED VALUES: answer: Site A (Open field with tent), credited_facts: [], justification_fact_ids: []. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the best location for setting up a temporary medical clinic? What additional facts are needed to determine the best location? What is the most critical factor for a safe and efficient clinic setup? NEXT: Confirm Site A is safe, verify Site B's generator status, and assess Site C's accessibility.","PF1"
"37","storm_recovery_clinic_site_selection","1","A3","","0","0","1","0","free|reveal","reveal","PF2","","At Site B, despite having power, mold was rapidly found in the lower level, and several people got sick after being there for only an hour.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""At Site B, despite having power, mold was rapidly found in the lower level, and several people got sick after being there for only an hour.""}","SETTLED VALUES: answer: Site A (Open field with tent), credited_facts: [], justification_fact_ids: []. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the best location for setting up a temporary medical clinic? What additional facts are needed to determine the best location? What is the most critical factor for a safe and efficient clinic setup? NEXT: Confirm Site A is safe, verify Site B's generator status, and assess Site C's accessibility.","PF1|PF2"
"37","storm_recovery_clinic_site_selection","2","A4","","0","0","1","0","free|reveal","reveal","PF3","","Structural engineers have identified new cracks in a load-bearing wall of Site B; they say a collapse is possible if the weight on the upper floor increases sharply.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""Structural engineers have identified new cracks in a load-bearing wall of Site B; they say a collapse is possible if the weight on the upper floor increases sharply.""}","SETTLED VALUES: answer: Site A (Open field with tent), credited_facts: [], justification_fact_ids: []. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the best location for setting up a temporary medical clinic? What additional facts are needed to determine the best location? What is the most critical factor for a safe and efficient clinic setup? NEXT: Confirm Site A is safe, verify Site B's generator status, and assess Site C's accessibility.","PF1|PF2|PF3"
"37","storm_recovery_clinic_site_selection","3","A5","","0","0","1","0","free|reveal","reveal","PF4","","The river upstream from Site A is still rising rapidly, and flood warnings for that field have been issued for the next 24 hours.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""The river upstream from Site A is still rising rapidly, and flood warnings for that field have been issued for the next 24 hours.""}","SETTLED VALUES: answer: Site A, credited_facts: [], justification_fact_ids: []. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the best location for setting up a temporary medical clinic? What additional facts are needed to determine the best location? What is the most critical factor for a safe and efficient clinic setup? NEXT: Confirm Site A is safe, verify Site B's generator status, and assess Site C's accessibility.","PF1|PF2|PF3|PF4"
"37","storm_recovery_clinic_site_selection","4","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""Site C"", ""credited_facts"": [""S1"", ""S3""], ""justification_fact_ids"": [""PF1"", ""PF2"", ""PF3"", ""PF4""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""Site C"", ""credited_facts"": [""S1"", ""S3""], ""justification_fact_ids"": [""PF1"", ""PF2"", ""PF3"", ""PF4""]}}}}","SETTLED VALUES: answer: Site A, credited_facts: [], justification_fact_ids: []. STILL OPEN: answer, credited_facts, justification_fact_ids. What is the best location for setting up a temporary medical clinic? What additional facts are needed to determine the best location? What is the most critical factor for a safe and efficient clinic setup? NEXT: Confirm Site A is safe, verify Site B's generator status, and assess Site C's accessibility.","PF1|PF2|PF3|PF4"
"38","emergency_aircraft_landing_site","0","A4","","0","0","1","0","free|reveal","reveal","PF3","","I have a private fact to reveal: PF3, Flooding has just been observed at LZ Bravo, submerging the eastern third of the runway, which cannot be seen from the tower, and making safe landing impossible.","{""action"": ""reveal"", ""fact_id"": ""PF3"", ""content"": ""I have a private fact to reveal: PF3, Flooding has just been observed at LZ Bravo, submerging the eastern third of the runway, which cannot be seen from the tower, and making safe landing impossible.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, what is the safest landing zone? NEXT: Confirm weather conditions and runway safety at each site.","PF3"
"38","emergency_aircraft_landing_site","1","A5","","0","0","1","0","free|reveal","reveal","PF4","","I have a private fact to reveal: PF4, The most recent weather update now reports sudden crosswinds at LZ Charlie are exceeding safe landing limits for this aircraft type.","{""action"": ""reveal"", ""fact_id"": ""PF4"", ""content"": ""I have a private fact to reveal: PF4, The most recent weather update now reports sudden crosswinds at LZ Charlie are exceeding safe landing limits for this aircraft type.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, what is the safest landing zone? NEXT: Confirm weather conditions and runway safety at each site.","PF3|PF4"
"38","emergency_aircraft_landing_site","2","A2","","0","0","1","0","free|reveal","reveal","PF1","","I have a private fact to reveal: PF1, Despite reports of open runways, LZ Charlie's emergency power just failed, disabling all runway lighting and navigation aids.","{""action"": ""reveal"", ""fact_id"": ""PF1"", ""content"": ""I have a private fact to reveal: PF1, Despite reports of open runways, LZ Charlie's emergency power just failed, disabling all runway lighting and navigation aids.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, what is the safest landing zone? NEXT: Confirm weather conditions and runway safety at each site.","PF1|PF3|PF4"
"38","emergency_aircraft_landing_site","3","A3","","0","0","1","0","free|reveal","reveal","PF2","","I have a private fact to reveal: PF2, A previously scheduled cargo flight to LZ Alpha was just diverted elsewhere, leaving the runway and landing approach completely clear for this arrival.","{""action"": ""reveal"", ""fact_id"": ""PF2"", ""content"": ""I have a private fact to reveal: PF2, A previously scheduled cargo flight to LZ Alpha was just diverted elsewhere, leaving the runway and landing approach completely clear for this arrival.""}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, what is the safest landing zone? NEXT: Confirm weather conditions and runway safety at each site.","PF1|PF2|PF3|PF4"
"38","emergency_aircraft_landing_site","4","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""LZ Alpha"", ""credited_facts"": [""PF2""], ""justification_fact_ids"": [""PF2""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, what is the safest landing zone? NEXT: Confirm weather conditions and runway safety at each site.","PF1|PF2|PF3|PF4"
"38","emergency_aircraft_landing_site","5","A1","record complete -> last call","1","0","0","1","free|settle","INVALID","","unknown action None","","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""LZ Alpha"", ""credited_facts"": [""PF2""], ""justification_fact_ids"": [""PF2""]}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, what is the safest landing zone? NEXT: Confirm weather conditions and runway safety at each site.","PF1|PF2|PF3|PF4"
"38","emergency_aircraft_landing_site","6","A1","record complete -> last call","1","0","0","1","free|settle","settle","","","{""decisions"": {""answer"": ""LZ Alpha"", ""credited_facts"": [""PF2""], ""justification_fact_ids"": [""PF2"", ""S3""]}}","{""action"": ""settle"", ""settlement"": {""decisions"": {""answer"": ""LZ Alpha"", ""credited_facts"": [""PF2""], ""justification_fact_ids"": [""PF2"", ""S3""]}}}}","SETTLED VALUES: answer: UNKNOWN, credited_facts: [PF3], justification_fact_ids: [PF3]. STILL OPEN: answer, what is the safest landing zone? NEXT: Confirm weather conditions and runway safety at each site.","PF1|PF2|PF3|PF4"
